ContrastName	TestAnnotation
GSM1349753.ch1-vs-GSM1349744.ch1	WR99210.TIME:1440min
GSM1349751.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349751.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349751.ch1-vs-GSM1349744.ch1	DIMETHYLMETHOTREXATE:10µM
GSM1349751.ch1-vs-GSM1349744.ch1	DIMETHYLMETHOTREXATE.TIME:1440min
GSM1349748.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349748.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349748.ch1-vs-GSM1349744.ch1	DIETHYLMETHOTREXATE:20µM
GSM1349748.ch1-vs-GSM1349744.ch1	DIETHYLMETHOTREXATE.TIME:1440min
GSM1349755.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349755.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349755.ch1-vs-GSM1349744.ch1	WR99210:30µM
GSM1349755.ch1-vs-GSM1349744.ch1	WR99210.TIME:1440min
GSM1349745.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349745.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349752.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349752.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349752.ch1-vs-GSM1349744.ch1	DIMETHYLMETHOTREXATE:10µM
GSM1349752.ch1-vs-GSM1349744.ch1	DIMETHYLMETHOTREXATE.TIME:1440min
GSM1349746.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349746.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349750.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349750.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349750.ch1-vs-GSM1349744.ch1	DIMETHYLMETHOTREXATE:10µM
GSM1349750.ch1-vs-GSM1349744.ch1	DIMETHYLMETHOTREXATE.TIME:1440min
GSM1349749.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349749.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349749.ch1-vs-GSM1349744.ch1	DIETHYLMETHOTREXATE:20µM
GSM1349749.ch1-vs-GSM1349744.ch1	DIETHYLMETHOTREXATE.TIME:1440min
GSM1349747.ch1-vs-GSM1349744.ch1	MEDIUM.7H9:1
GSM1349747.ch1-vs-GSM1349744.ch1	STRAIN.H37Rv:1
GSM1349747.ch1-vs-GSM1349744.ch1	DIETHYLMETHOTREXATE:20µM
GSM1349747.ch1-vs-GSM1349744.ch1	DIETHYLMETHOTREXATE.TIME:1440min
GSM135574.ch2-vs-GSM135574.ch1	MEDIUM.7H9:1
GSM135574.ch2-vs-GSM135574.ch1	GROWTH.EXPONENTIAL:1
GSM135574.ch2-vs-GSM135574.ch1	STRAIN.H37Rv:1
GSM135574.ch2-vs-GSM135574.ch1	zur_Rv2359.DELETION:+1
GSM135584.ch2-vs-GSM135584.ch1	MEDIUM.7H9:1
GSM135584.ch2-vs-GSM135584.ch1	GROWTH.EXPONENTIAL:1
GSM135584.ch2-vs-GSM135584.ch1	STRAIN.H37Rv:1
GSM135584.ch2-vs-GSM135584.ch1	zur_Rv2359.DELETION:+1
GSM135563.ch2-vs-GSM135563.ch1	MEDIUM.7H9:1
GSM135563.ch2-vs-GSM135563.ch1	GROWTH.EXPONENTIAL:1
GSM135563.ch2-vs-GSM135563.ch1	STRAIN.H37Rv:1
GSM135563.ch2-vs-GSM135563.ch1	zur_Rv2359.DELETION:+1
GSM135578.ch1-vs-GSM135578.ch2	MEDIUM.7H9:1
GSM135578.ch1-vs-GSM135578.ch2	GROWTH.EXPONENTIAL:1
GSM135578.ch1-vs-GSM135578.ch2	STRAIN.H37Rv:1
GSM135578.ch1-vs-GSM135578.ch2	zur_Rv2359.DELETION:+1
GSM135570.ch1-vs-GSM135570.ch2	MEDIUM.7H9:1
GSM135570.ch1-vs-GSM135570.ch2	GROWTH.EXPONENTIAL:1
GSM135570.ch1-vs-GSM135570.ch2	STRAIN.H37Rv:1
GSM135570.ch1-vs-GSM135570.ch2	zur_Rv2359.DELETION:+1
GSM135571.ch1-vs-GSM135571.ch2	MEDIUM.7H9:1
GSM135571.ch1-vs-GSM135571.ch2	GROWTH.EXPONENTIAL:1
GSM135571.ch1-vs-GSM135571.ch2	STRAIN.H37Rv:1
GSM135571.ch1-vs-GSM135571.ch2	zur_Rv2359.DELETION:+1
GSM1412098.ch1-vs-GSM1412098.ch2	GROWTH.EXPONENTIAL:1
GSM1412098.ch1-vs-GSM1412098.ch2	STRAIN.H37Rv:1
GSM1412098.ch1-vs-GSM1412098.ch2	OD600:0.7
GSM1412098.ch1-vs-GSM1412098.ch2	ALVEOLAR.A549:+1
GSM1412098.ch1-vs-GSM1412098.ch2	MEDIUM.RPMI:+1
GSM1412094.ch1-vs-GSM1412094.ch2	GROWTH.EXPONENTIAL:1
GSM1412094.ch1-vs-GSM1412094.ch2	STRAIN.H37Rv:1
GSM1412094.ch1-vs-GSM1412094.ch2	OD600:0.7
GSM1412094.ch1-vs-GSM1412094.ch2	ALVEOLAR.A549:+1
GSM1412094.ch1-vs-GSM1412094.ch2	MEDIUM.RPMI:+1
GSM1412096.ch1-vs-GSM1412096.ch2	GROWTH.EXPONENTIAL:1
GSM1412096.ch1-vs-GSM1412096.ch2	STRAIN.H37Rv:1
GSM1412096.ch1-vs-GSM1412096.ch2	OD600:0.7
GSM1412096.ch1-vs-GSM1412096.ch2	ALVEOLAR.A549:+1
GSM1412096.ch1-vs-GSM1412096.ch2	MEDIUM.RPMI:+1
GSM1412097.ch2-vs-GSM1412097.ch1	GROWTH.EXPONENTIAL:1
GSM1412097.ch2-vs-GSM1412097.ch1	STRAIN.H37Rv:1
GSM1412097.ch2-vs-GSM1412097.ch1	OD600:0.7
GSM1412097.ch2-vs-GSM1412097.ch1	ALVEOLAR.A549:+1
GSM1412097.ch2-vs-GSM1412097.ch1	MEDIUM.RPMI:+1
GSM1412099.ch2-vs-GSM1412099.ch1	GROWTH.EXPONENTIAL:1
GSM1412099.ch2-vs-GSM1412099.ch1	STRAIN.H37Rv:1
GSM1412099.ch2-vs-GSM1412099.ch1	OD600:0.7
GSM1412099.ch2-vs-GSM1412099.ch1	ALVEOLAR.A549:+1
GSM1412099.ch2-vs-GSM1412099.ch1	MEDIUM.RPMI:+1
GSM1412095.ch2-vs-GSM1412095.ch1	GROWTH.EXPONENTIAL:1
GSM1412095.ch2-vs-GSM1412095.ch1	STRAIN.H37Rv:1
GSM1412095.ch2-vs-GSM1412095.ch1	OD600:0.7
GSM1412095.ch2-vs-GSM1412095.ch1	ALVEOLAR.A549:+1
GSM1412095.ch2-vs-GSM1412095.ch1	MEDIUM.RPMI:+1
GSM143402.ch2-vs-GSM143402.ch1	STRAIN.H37Rv:1
GSM143402.ch2-vs-GSM143402.ch1	OD600:0.2
GSM143402.ch2-vs-GSM143402.ch1	TIME:240min
GSM143402.ch2-vs-GSM143402.ch1	MACROPHAGE.THP-1:+1
GSM143402.ch2-vs-GSM143402.ch1	MEDIUM.DMEM:+1
GSM143406.ch2-vs-GSM143406.ch1	STRAIN.H37Rv:1
GSM143406.ch2-vs-GSM143406.ch1	OD600:0.2
GSM143406.ch2-vs-GSM143406.ch1	TIME:1440min
GSM143406.ch2-vs-GSM143406.ch1	MACROPHAGE.THP-1:+1
GSM143406.ch2-vs-GSM143406.ch1	MEDIUM.DMEM:+1
GSM143399.ch2-vs-GSM143399.ch1	STRAIN.H37Rv:1
GSM143399.ch2-vs-GSM143399.ch1	OD600:0.2
GSM143399.ch2-vs-GSM143399.ch1	TIME:240min
GSM143399.ch2-vs-GSM143399.ch1	MACROPHAGE.THP-1:+1
GSM143399.ch2-vs-GSM143399.ch1	MEDIUM.DMEM:+1
GSM143404.ch2-vs-GSM143404.ch1	STRAIN.H37Rv:1
GSM143404.ch2-vs-GSM143404.ch1	OD600:0.2
GSM143404.ch2-vs-GSM143404.ch1	TIME:1440min
GSM143404.ch2-vs-GSM143404.ch1	MACROPHAGE.THP-1:+1
GSM143404.ch2-vs-GSM143404.ch1	MEDIUM.DMEM:+1
GSM143408.ch2-vs-GSM143408.ch1	STRAIN.H37Rv:1
GSM143408.ch2-vs-GSM143408.ch1	OD600:0.2
GSM143408.ch2-vs-GSM143408.ch1	TIME:1440min
GSM143408.ch2-vs-GSM143408.ch1	MACROPHAGE.THP-1:+1
GSM143408.ch2-vs-GSM143408.ch1	MEDIUM.DMEM:+1
GSM206719.ch2-vs-GSM206719.ch1	STRAIN.H37Rv:1
GSM206719.ch2-vs-GSM206719.ch1	OD600:0.2
GSM206719.ch2-vs-GSM206719.ch1	TIME:240min
GSM206719.ch2-vs-GSM206719.ch1	MACROPHAGE.THP-1:+1
GSM206719.ch2-vs-GSM206719.ch1	MEDIUM.DMEM:+1
GSM143400.ch1-vs-GSM143400.ch2	STRAIN.H37Rv:1
GSM143400.ch1-vs-GSM143400.ch2	OD600:0.2
GSM143400.ch1-vs-GSM143400.ch2	TIME:240min
GSM143400.ch1-vs-GSM143400.ch2	MACROPHAGE.THP-1:+1
GSM143400.ch1-vs-GSM143400.ch2	MEDIUM.DMEM:+1
GSM143401.ch1-vs-GSM143401.ch2	STRAIN.H37Rv:1
GSM143401.ch1-vs-GSM143401.ch2	OD600:0.2
GSM143401.ch1-vs-GSM143401.ch2	TIME:240min
GSM143401.ch1-vs-GSM143401.ch2	MACROPHAGE.THP-1:+1
GSM143401.ch1-vs-GSM143401.ch2	MEDIUM.DMEM:+1
GSM143403.ch1-vs-GSM143403.ch2	STRAIN.H37Rv:1
GSM143403.ch1-vs-GSM143403.ch2	OD600:0.2
GSM143403.ch1-vs-GSM143403.ch2	TIME:240min
GSM143403.ch1-vs-GSM143403.ch2	MACROPHAGE.THP-1:+1
GSM143403.ch1-vs-GSM143403.ch2	MEDIUM.DMEM:+1
GSM143405.ch1-vs-GSM143405.ch2	STRAIN.H37Rv:1
GSM143405.ch1-vs-GSM143405.ch2	OD600:0.2
GSM143405.ch1-vs-GSM143405.ch2	TIME:1440min
GSM143405.ch1-vs-GSM143405.ch2	MACROPHAGE.THP-1:+1
GSM143405.ch1-vs-GSM143405.ch2	MEDIUM.DMEM:+1
GSM143407.ch1-vs-GSM143407.ch2	STRAIN.H37Rv:1
GSM143407.ch1-vs-GSM143407.ch2	OD600:0.2
GSM143407.ch1-vs-GSM143407.ch2	TIME:1440min
GSM143407.ch1-vs-GSM143407.ch2	MACROPHAGE.THP-1:+1
GSM143407.ch1-vs-GSM143407.ch2	MEDIUM.DMEM:+1
GSM1160264.ch1-vs-GSM1160264.ch2	MEDIUM.7H9:1
GSM1160264.ch1-vs-GSM1160264.ch2	STRAIN.H37Rv:1
GSM1160264.ch1-vs-GSM1160264.ch2	PLASMID.pFRA42A:1
GSM1160264.ch1-vs-GSM1160264.ch2	PLASMID.pFRA42B:1
GSM1160264.ch1-vs-GSM1160264.ch2	ANHYDROTETRACYCLINE:100ng/ml
GSM1160264.ch1-vs-GSM1160264.ch2	ESX-3.DELETION:+1
GSM1160265.ch1-vs-GSM1160265.ch2	MEDIUM.7H9:1
GSM1160265.ch1-vs-GSM1160265.ch2	STRAIN.H37Rv:1
GSM1160265.ch1-vs-GSM1160265.ch2	PLASMID.pFRA42A:1
GSM1160265.ch1-vs-GSM1160265.ch2	PLASMID.pFRA42B:1
GSM1160265.ch1-vs-GSM1160265.ch2	ANHYDROTETRACYCLINE:100ng/ml
GSM1160265.ch1-vs-GSM1160265.ch2	ESX-3.DELETION:+1
GSM1160266.ch1-vs-GSM1160266.ch2	MEDIUM.7H9:1
GSM1160266.ch1-vs-GSM1160266.ch2	STRAIN.H37Rv:1
GSM1160266.ch1-vs-GSM1160266.ch2	PLASMID.pFRA42A:1
GSM1160266.ch1-vs-GSM1160266.ch2	PLASMID.pFRA42B:1
GSM1160266.ch1-vs-GSM1160266.ch2	ANHYDROTETRACYCLINE:100ng/ml
GSM1160266.ch1-vs-GSM1160266.ch2	ESX-3.DELETION:+1
GSM1160267.ch1-vs-GSM1160267.ch2	MEDIUM.7H9:1
GSM1160267.ch1-vs-GSM1160267.ch2	STRAIN.H37Rv:1
GSM1160267.ch1-vs-GSM1160267.ch2	PLASMID.pFRA42A:1
GSM1160267.ch1-vs-GSM1160267.ch2	PLASMID.pFRA42B:1
GSM1160267.ch1-vs-GSM1160267.ch2	ANHYDROTETRACYCLINE:100ng/ml
GSM1160267.ch1-vs-GSM1160267.ch2	ESX-3.DELETION:+1
GSM1668944.ch1-vs-GSM1668944.ch2	GROWTH.EXPONENTIAL:1
GSM1668944.ch1-vs-GSM1668944.ch2	STRAIN.H37Rv:1
GSM1668944.ch1-vs-GSM1668944.ch2	DTT:1mM
GSM1668944.ch1-vs-GSM1668944.ch2	DTT.TIME:180min
GSM1668942.ch1-vs-GSM1668942.ch2	GROWTH.EXPONENTIAL:1
GSM1668942.ch1-vs-GSM1668942.ch2	STRAIN.H37Rv:1
GSM1668942.ch1-vs-GSM1668942.ch2	DTT:1mM
GSM1668942.ch1-vs-GSM1668942.ch2	DTT.TIME:180min
GSM1668945.ch1-vs-GSM1668945.ch2	GROWTH.EXPONENTIAL:1
GSM1668945.ch1-vs-GSM1668945.ch2	STRAIN.H37Rv:1
GSM1668945.ch1-vs-GSM1668945.ch2	DTT:1mM
GSM1668945.ch1-vs-GSM1668945.ch2	DTT.TIME:180min
GSM1668943.ch1-vs-GSM1668943.ch2	GROWTH.EXPONENTIAL:1
GSM1668943.ch1-vs-GSM1668943.ch2	STRAIN.H37Rv:1
GSM1668943.ch1-vs-GSM1668943.ch2	DTT:1mM
GSM1668943.ch1-vs-GSM1668943.ch2	DTT.TIME:180min
GSM1668946.ch1-vs-GSM1668946.ch2	GROWTH.EXPONENTIAL:1
GSM1668946.ch1-vs-GSM1668946.ch2	STRAIN.H37Rv:1
GSM1668946.ch1-vs-GSM1668946.ch2	DTT:1mM
GSM1668946.ch1-vs-GSM1668946.ch2	DTT.TIME:180min
GSM1668941.ch1-vs-GSM1668941.ch2	GROWTH.EXPONENTIAL:1
GSM1668941.ch1-vs-GSM1668941.ch2	STRAIN.H37Rv:1
GSM1668941.ch1-vs-GSM1668941.ch2	DTT:1mM
GSM1668941.ch1-vs-GSM1668941.ch2	DTT.TIME:180min
GSM155426.ch2-vs-GSM155426.ch1	MEDIUM.7H9:1
GSM155426.ch2-vs-GSM155426.ch1	GROWTH.EXPONENTIAL:1
GSM155426.ch2-vs-GSM155426.ch1	STRAIN.H37Rv:1
GSM155426.ch2-vs-GSM155426.ch1	OD600:0.4
GSM155426.ch2-vs-GSM155426.ch1	SDS:0.05vol%
GSM155426.ch2-vs-GSM155426.ch1	SDS.TIME:90min
GSM155428.ch2-vs-GSM155428.ch1	MEDIUM.7H9:1
GSM155428.ch2-vs-GSM155428.ch1	GROWTH.EXPONENTIAL:1
GSM155428.ch2-vs-GSM155428.ch1	STRAIN.H37Rv:1
GSM155428.ch2-vs-GSM155428.ch1	OD600:0.4
GSM155428.ch2-vs-GSM155428.ch1	SDS:0.05vol%
GSM155428.ch2-vs-GSM155428.ch1	SDS.TIME:90min
GSM155424.ch2-vs-GSM155424.ch1	MEDIUM.7H9:1
GSM155424.ch2-vs-GSM155424.ch1	GROWTH.EXPONENTIAL:1
GSM155424.ch2-vs-GSM155424.ch1	STRAIN.H37Rv:1
GSM155424.ch2-vs-GSM155424.ch1	OD600:0.4
GSM155424.ch2-vs-GSM155424.ch1	SDS:0.05vol%
GSM155424.ch2-vs-GSM155424.ch1	SDS.TIME:90min
GSM155425.ch1-vs-GSM155425.ch2	MEDIUM.7H9:1
GSM155425.ch1-vs-GSM155425.ch2	GROWTH.EXPONENTIAL:1
GSM155425.ch1-vs-GSM155425.ch2	STRAIN.H37Rv:1
GSM155425.ch1-vs-GSM155425.ch2	OD600:0.4
GSM155425.ch1-vs-GSM155425.ch2	SDS:0.05vol%
GSM155425.ch1-vs-GSM155425.ch2	SDS.TIME:90min
GSM155427.ch1-vs-GSM155427.ch2	MEDIUM.7H9:1
GSM155427.ch1-vs-GSM155427.ch2	GROWTH.EXPONENTIAL:1
GSM155427.ch1-vs-GSM155427.ch2	STRAIN.H37Rv:1
GSM155427.ch1-vs-GSM155427.ch2	OD600:0.4
GSM155427.ch1-vs-GSM155427.ch2	SDS:0.05vol%
GSM155427.ch1-vs-GSM155427.ch2	SDS.TIME:90min
GSM155429.ch1-vs-GSM155429.ch2	MEDIUM.7H9:1
GSM155429.ch1-vs-GSM155429.ch2	GROWTH.EXPONENTIAL:1
GSM155429.ch1-vs-GSM155429.ch2	STRAIN.H37Rv:1
GSM155429.ch1-vs-GSM155429.ch2	OD600:0.4
GSM155429.ch1-vs-GSM155429.ch2	SDS:0.05vol%
GSM155429.ch1-vs-GSM155429.ch2	SDS.TIME:90min
GSM155430.ch2-vs-GSM155430.ch1	MEDIUM.7H9:1
GSM155430.ch2-vs-GSM155430.ch1	GROWTH.EXPONENTIAL:1
GSM155430.ch2-vs-GSM155430.ch1	STRAIN.H37Rv:1
GSM155430.ch2-vs-GSM155430.ch1	OD600:0.4
GSM155430.ch2-vs-GSM155430.ch1	mprA_Rv0981.DELETION:+1
GSM155430.ch2-vs-GSM155430.ch1	mprB_Rv0982.DELETION:+1
GSM155434.ch2-vs-GSM155434.ch1	MEDIUM.7H9:1
GSM155434.ch2-vs-GSM155434.ch1	GROWTH.EXPONENTIAL:1
GSM155434.ch2-vs-GSM155434.ch1	STRAIN.H37Rv:1
GSM155434.ch2-vs-GSM155434.ch1	OD600:0.4
GSM155434.ch2-vs-GSM155434.ch1	mprA_Rv0981.DELETION:+1
GSM155434.ch2-vs-GSM155434.ch1	mprB_Rv0982.DELETION:+1
GSM155432.ch2-vs-GSM155432.ch1	MEDIUM.7H9:1
GSM155432.ch2-vs-GSM155432.ch1	GROWTH.EXPONENTIAL:1
GSM155432.ch2-vs-GSM155432.ch1	STRAIN.H37Rv:1
GSM155432.ch2-vs-GSM155432.ch1	OD600:0.4
GSM155432.ch2-vs-GSM155432.ch1	mprA_Rv0981.DELETION:+1
GSM155432.ch2-vs-GSM155432.ch1	mprB_Rv0982.DELETION:+1
GSM155431.ch1-vs-GSM155431.ch2	MEDIUM.7H9:1
GSM155431.ch1-vs-GSM155431.ch2	GROWTH.EXPONENTIAL:1
GSM155431.ch1-vs-GSM155431.ch2	STRAIN.H37Rv:1
GSM155431.ch1-vs-GSM155431.ch2	OD600:0.4
GSM155431.ch1-vs-GSM155431.ch2	mprA_Rv0981.DELETION:+1
GSM155431.ch1-vs-GSM155431.ch2	mprB_Rv0982.DELETION:+1
GSM155433.ch1-vs-GSM155433.ch2	MEDIUM.7H9:1
GSM155433.ch1-vs-GSM155433.ch2	GROWTH.EXPONENTIAL:1
GSM155433.ch1-vs-GSM155433.ch2	STRAIN.H37Rv:1
GSM155433.ch1-vs-GSM155433.ch2	OD600:0.4
GSM155433.ch1-vs-GSM155433.ch2	mprA_Rv0981.DELETION:+1
GSM155433.ch1-vs-GSM155433.ch2	mprB_Rv0982.DELETION:+1
GSM155435.ch1-vs-GSM155435.ch2	MEDIUM.7H9:1
GSM155435.ch1-vs-GSM155435.ch2	GROWTH.EXPONENTIAL:1
GSM155435.ch1-vs-GSM155435.ch2	STRAIN.H37Rv:1
GSM155435.ch1-vs-GSM155435.ch2	OD600:0.4
GSM155435.ch1-vs-GSM155435.ch2	mprA_Rv0981.DELETION:+1
GSM155435.ch1-vs-GSM155435.ch2	mprB_Rv0982.DELETION:+1
GSM155436.ch2-vs-GSM155436.ch1	MEDIUM.7H9:1
GSM155436.ch2-vs-GSM155436.ch1	GROWTH.EXPONENTIAL:1
GSM155436.ch2-vs-GSM155436.ch1	STRAIN.H37Rv:1
GSM155436.ch2-vs-GSM155436.ch1	OD600:0.4
GSM155436.ch2-vs-GSM155436.ch1	mprA_Rv0981.DELETION:1
GSM155436.ch2-vs-GSM155436.ch1	mprB_Rv0982.DELETION:1
GSM155436.ch2-vs-GSM155436.ch1	SDS:0.05vol%
GSM155436.ch2-vs-GSM155436.ch1	SDS.TIME:90min
GSM155438.ch2-vs-GSM155438.ch1	MEDIUM.7H9:1
GSM155438.ch2-vs-GSM155438.ch1	GROWTH.EXPONENTIAL:1
GSM155438.ch2-vs-GSM155438.ch1	STRAIN.H37Rv:1
GSM155438.ch2-vs-GSM155438.ch1	OD600:0.4
GSM155438.ch2-vs-GSM155438.ch1	mprA_Rv0981.DELETION:1
GSM155438.ch2-vs-GSM155438.ch1	mprB_Rv0982.DELETION:1
GSM155438.ch2-vs-GSM155438.ch1	SDS:0.05vol%
GSM155438.ch2-vs-GSM155438.ch1	SDS.TIME:90min
GSM155440.ch2-vs-GSM155440.ch1	MEDIUM.7H9:1
GSM155440.ch2-vs-GSM155440.ch1	GROWTH.EXPONENTIAL:1
GSM155440.ch2-vs-GSM155440.ch1	STRAIN.H37Rv:1
GSM155440.ch2-vs-GSM155440.ch1	OD600:0.4
GSM155440.ch2-vs-GSM155440.ch1	mprA_Rv0981.DELETION:1
GSM155440.ch2-vs-GSM155440.ch1	mprB_Rv0982.DELETION:1
GSM155440.ch2-vs-GSM155440.ch1	SDS:0.05vol%
GSM155440.ch2-vs-GSM155440.ch1	SDS.TIME:90min
GSM155437.ch1-vs-GSM155437.ch2	MEDIUM.7H9:1
GSM155437.ch1-vs-GSM155437.ch2	GROWTH.EXPONENTIAL:1
GSM155437.ch1-vs-GSM155437.ch2	STRAIN.H37Rv:1
GSM155437.ch1-vs-GSM155437.ch2	OD600:0.4
GSM155437.ch1-vs-GSM155437.ch2	mprA_Rv0981.DELETION:1
GSM155437.ch1-vs-GSM155437.ch2	mprB_Rv0982.DELETION:1
GSM155437.ch1-vs-GSM155437.ch2	SDS:0.05vol%
GSM155437.ch1-vs-GSM155437.ch2	SDS.TIME:90min
GSM155439.ch1-vs-GSM155439.ch2	MEDIUM.7H9:1
GSM155439.ch1-vs-GSM155439.ch2	GROWTH.EXPONENTIAL:1
GSM155439.ch1-vs-GSM155439.ch2	STRAIN.H37Rv:1
GSM155439.ch1-vs-GSM155439.ch2	OD600:0.4
GSM155439.ch1-vs-GSM155439.ch2	mprA_Rv0981.DELETION:1
GSM155439.ch1-vs-GSM155439.ch2	mprB_Rv0982.DELETION:1
GSM155439.ch1-vs-GSM155439.ch2	SDS:0.05vol%
GSM155439.ch1-vs-GSM155439.ch2	SDS.TIME:90min
GSM155441.ch1-vs-GSM155441.ch2	MEDIUM.7H9:1
GSM155441.ch1-vs-GSM155441.ch2	GROWTH.EXPONENTIAL:1
GSM155441.ch1-vs-GSM155441.ch2	STRAIN.H37Rv:1
GSM155441.ch1-vs-GSM155441.ch2	OD600:0.4
GSM155441.ch1-vs-GSM155441.ch2	mprA_Rv0981.DELETION:1
GSM155441.ch1-vs-GSM155441.ch2	mprB_Rv0982.DELETION:1
GSM155441.ch1-vs-GSM155441.ch2	SDS:0.05vol%
GSM155441.ch1-vs-GSM155441.ch2	SDS.TIME:90min
GSM155446.ch2-vs-GSM155446.ch1	MEDIUM.7H9:1
GSM155446.ch2-vs-GSM155446.ch1	GROWTH.EXPONENTIAL:1
GSM155446.ch2-vs-GSM155446.ch1	STRAIN.H37Rv:1
GSM155446.ch2-vs-GSM155446.ch1	OD600:0.4
GSM155446.ch2-vs-GSM155446.ch1	mprA_Rv0981.DELETION:+1
GSM155446.ch2-vs-GSM155446.ch1	mprB_Rv0982.DELETION:+1
GSM155444.ch2-vs-GSM155444.ch1	MEDIUM.7H9:1
GSM155444.ch2-vs-GSM155444.ch1	GROWTH.EXPONENTIAL:1
GSM155444.ch2-vs-GSM155444.ch1	STRAIN.H37Rv:1
GSM155444.ch2-vs-GSM155444.ch1	OD600:0.4
GSM155444.ch2-vs-GSM155444.ch1	mprA_Rv0981.DELETION:+1
GSM155444.ch2-vs-GSM155444.ch1	mprB_Rv0982.DELETION:+1
GSM155442.ch2-vs-GSM155442.ch1	MEDIUM.7H9:1
GSM155442.ch2-vs-GSM155442.ch1	GROWTH.EXPONENTIAL:1
GSM155442.ch2-vs-GSM155442.ch1	STRAIN.H37Rv:1
GSM155442.ch2-vs-GSM155442.ch1	OD600:0.4
GSM155442.ch2-vs-GSM155442.ch1	mprA_Rv0981.DELETION:+1
GSM155442.ch2-vs-GSM155442.ch1	mprB_Rv0982.DELETION:+1
GSM155445.ch1-vs-GSM155445.ch2	MEDIUM.7H9:1
GSM155445.ch1-vs-GSM155445.ch2	GROWTH.EXPONENTIAL:1
GSM155445.ch1-vs-GSM155445.ch2	STRAIN.H37Rv:1
GSM155445.ch1-vs-GSM155445.ch2	OD600:0.4
GSM155445.ch1-vs-GSM155445.ch2	mprA_Rv0981.DELETION:+1
GSM155445.ch1-vs-GSM155445.ch2	mprB_Rv0982.DELETION:+1
GSM155447.ch1-vs-GSM155447.ch2	MEDIUM.7H9:1
GSM155447.ch1-vs-GSM155447.ch2	GROWTH.EXPONENTIAL:1
GSM155447.ch1-vs-GSM155447.ch2	STRAIN.H37Rv:1
GSM155447.ch1-vs-GSM155447.ch2	OD600:0.4
GSM155447.ch1-vs-GSM155447.ch2	mprA_Rv0981.DELETION:+1
GSM155447.ch1-vs-GSM155447.ch2	mprB_Rv0982.DELETION:+1
GSM155443.ch1-vs-GSM155443.ch2	MEDIUM.7H9:1
GSM155443.ch1-vs-GSM155443.ch2	GROWTH.EXPONENTIAL:1
GSM155443.ch1-vs-GSM155443.ch2	STRAIN.H37Rv:1
GSM155443.ch1-vs-GSM155443.ch2	OD600:0.4
GSM155443.ch1-vs-GSM155443.ch2	mprA_Rv0981.DELETION:+1
GSM155443.ch1-vs-GSM155443.ch2	mprB_Rv0982.DELETION:+1
GSM197147.ch1-vs-GSM197147.ch2	MEDIUM.7H9:1
GSM197147.ch1-vs-GSM197147.ch2	STRAIN.H37Rv:1
GSM197147.ch1-vs-GSM197147.ch2	OD600:0.2
GSM197147.ch1-vs-GSM197147.ch2	sigE_Rv1221.DELETION:+1
GSM197148.ch1-vs-GSM197148.ch2	MEDIUM.7H9:1
GSM197148.ch1-vs-GSM197148.ch2	STRAIN.H37Rv:1
GSM197148.ch1-vs-GSM197148.ch2	OD600:0.2
GSM197148.ch1-vs-GSM197148.ch2	sigE_Rv1221.DELETION:+1
GSM197151.ch1-vs-GSM197151.ch2	MEDIUM.7H9:1
GSM197151.ch1-vs-GSM197151.ch2	STRAIN.H37Rv:1
GSM197151.ch1-vs-GSM197151.ch2	OD600:0.2
GSM197151.ch1-vs-GSM197151.ch2	sigE_Rv1221.DELETION:+1
GSM197150.ch1-vs-GSM197150.ch2	MEDIUM.7H9:1
GSM197150.ch1-vs-GSM197150.ch2	STRAIN.H37Rv:1
GSM197150.ch1-vs-GSM197150.ch2	OD600:0.2
GSM197150.ch1-vs-GSM197150.ch2	sigE_Rv1221.DELETION:+1
GSM197149.ch2-vs-GSM197149.ch1	MEDIUM.7H9:1
GSM197149.ch2-vs-GSM197149.ch1	STRAIN.H37Rv:1
GSM197149.ch2-vs-GSM197149.ch1	OD600:0.2
GSM197149.ch2-vs-GSM197149.ch1	sigE_Rv1221.DELETION:+1
GSM197152.ch2-vs-GSM197152.ch1	MEDIUM.7H9:1
GSM197152.ch2-vs-GSM197152.ch1	STRAIN.H37Rv:1
GSM197152.ch2-vs-GSM197152.ch1	OD600:0.2
GSM197152.ch2-vs-GSM197152.ch1	sigE_Rv1221.DELETION:+1
GSM197154.ch1-vs-GSM197154.ch2	STRAIN.H37Rv:1
